cancer	0.02	0.02	0.02	0.02	0.9	0.02
sorcery	0.02	0.02	0.02	0.9	0.02	0.02
descent	0.02	0.9	0.02	0.02	0.02	0.02
executioner	0.02	0.02	0.9	0.02	0.02	0.02
broken	0.02	0.02	0.9	0.02	0.02	0.02
shoot	0.02	0.02	0.9	0.02	0.02	0.02
unexpected	0.02	0.02	0.02	0.02	0.02	0.9
jobinterview	0.9	0.02	0.02	0.02	0.02	0.02
punished	0.02	0.02	0.02	0.02	0.9	0.02
rubble	0.02	0.9	0.02	0.02	0.02	0.02
hunter	0.02	0.9	0.02	0.02	0.02	0.02
shy	0.9	0.02	0.02	0.02	0.02	0.02
killing	0.02	0.02	0.9	0.02	0.02	0.02
shaky	0.02	0.02	0.9	0.02	0.02	0.02
bang	0.02	0.02	0.02	0.02	0.9	0.02
anaconda	0.02	0.02	0.02	0.02	0.9	0.02
war	0.9	0.02	0.02	0.02	0.02	0.02
bugaboo	0.02	0.02	0.9	0.02	0.02	0.02
menacing	0.02	0.02	0.9	0.02	0.02	0.02
buried	0.02	0.9	0.02	0.02	0.02	0.02
displeased	0.02	0.02	0.02	0.02	0.9	0.02
syncope	0.02	0.02	0.02	0.9	0.02	0.02
worries	0.9	0.02	0.02	0.02	0.02	0.02
murderer	0.02	0.02	0.02	0.02	0.9	0.02
phobia	0.9	0.02	0.02	0.02	0.02	0.02
veer	0.02	0.02	0.02	0.9	0.02	0.02
theft	0.02	0.02	0.02	0.02	0.9	0.02
stripped	0.02	0.02	0.02	0.02	0.9	0.02
bitch	0.02	0.02	0.02	0.02	0.9	0.02
supremacy	0.02	0.02	0.02	0.02	0.02	0.9
scared	0.9	0.02	0.02	0.02	0.02	0.02
persecute	0.02	0.02	0.9	0.02	0.02	0.02
grades	0.9	0.02	0.02	0.02	0.02	0.02
austere	0.02	0.9	0.02	0.02	0.02	0.02
raccoon	0.9	0.02	0.02	0.02	0.02	0.02
mangle	0.02	0.02	0.02	0.02	0.9	0.02
disapprove	0.02	0.02	0.02	0.02	0.9	0.02
cyst	0.02	0.9	0.02	0.02	0.02	0.02
insomniac	0.9	0.02	0.02	0.02	0.02	0.02
mortgage	0.9	0.02	0.02	0.02	0.02	0.02
slam	0.02	0.02	0.02	0.9	0.02	0.02
sickening	0.02	0.02	0.02	0.02	0.9	0.02
paralysis	0.02	0.02	0.9	0.02	0.02	0.02
wasting	0.02	0.02	0.02	0.02	0.9	0.02
wounded	0.9	0.02	0.02	0.02	0.02	0.02
doomed	0.02	0.9	0.02	0.02	0.02	0.02
shiver	0.02	0.02	0.9	0.02	0.02	0.02
deserted	0.02	0.02	0.02	0.02	0.9	0.02
urgent	0.02	0.02	0.02	0.9	0.02	0.02
homicide	0.02	0.02	0.02	0.02	0.9	0.02
flurries	0.9	0.02	0.02	0.02	0.02	0.02
abortion	0.02	0.02	0.02	0.02	0.9	0.02
conflict	0.02	0.02	0.9	0.02	0.02	0.02
refutation	0.9	0.02	0.02	0.02	0.02	0.02
conquest	0.02	0.02	0.9	0.02	0.02	0.02
lose	0.02	0.02	0.02	0.02	0.9	0.02
fury	0.02	0.02	0.9	0.02	0.02	0.02
unsure	0.9	0.02	0.02	0.02	0.02	0.02
cartridge	0.9	0.02	0.02	0.02	0.02	0.02
resisting	0.02	0.02	0.9	0.02	0.02	0.02
unsafe	0.9	0.02	0.02	0.02	0.02	0.02
cripple	0.02	0.9	0.02	0.02	0.02	0.02
depraved	0.02	0.02	0.02	0.02	0.9	0.02
biopsy	0.9	0.02	0.02	0.02	0.02	0.02
grenade	0.9	0.02	0.02	0.02	0.02	0.02
jumpy	0.9	0.02	0.02	0.02	0.02	0.02
leukemia	0.02	0.02	0.9	0.02	0.02	0.02
penetration	0.02	0.02	0.9	0.02	0.02	0.02
nausea	0.02	0.02	0.02	0.02	0.9	0.02
vermin	0.02	0.02	0.02	0.02	0.9	0.02
unspeakable	0.9	0.02	0.02	0.02	0.02	0.02
steal	0.02	0.02	0.9	0.02	0.02	0.02
accusing	0.02	0.02	0.9	0.02	0.02	0.02
militia	0.02	0.02	0.9	0.02	0.02	0.02
waitinggame	0.9	0.02	0.02	0.02	0.02	0.02
scares	0.9	0.02	0.02	0.02	0.02	0.02
raid	0.02	0.02	0.02	0.9	0.02	0.02
rob	0.02	0.02	0.02	0.02	0.9	0.02
sinful	0.02	0.02	0.02	0.02	0.9	0.02
manifestation	0.9	0.02	0.02	0.02	0.02	0.02
trickery	0.02	0.02	0.02	0.02	0.9	0.02
tribunal	0.02	0.02	0.02	0.02	0.9	0.02
inhuman	0.02	0.02	0.02	0.02	0.9	0.02
warn	0.02	0.02	0.02	0.9	0.02	0.02
masks	0.9	0.02	0.02	0.02	0.02	0.02
deadlines	0.9	0.02	0.02	0.02	0.02	0.02
dreaded	0.9	0.02	0.02	0.02	0.02	0.02
heft	0.9	0.02	0.02	0.02	0.02	0.02
military	0.9	0.02	0.02	0.02	0.02	0.02
plunge	0.9	0.02	0.02	0.02	0.02	0.02
warlock	0.9	0.02	0.02	0.02	0.02	0.02
carnage	0.02	0.02	0.02	0.02	0.9	0.02
catastrophe	0.02	0.02	0.02	0.02	0.9	0.02
distrust	0.02	0.02	0.02	0.02	0.9	0.02
shooting	0.02	0.02	0.9	0.02	0.02	0.02
hide	0.9	0.02	0.02	0.02	0.02	0.02
policeman	0.9	0.02	0.02	0.02	0.02	0.02
dentist	0.9	0.02	0.02	0.02	0.02	0.02
stillwaiting	0.9	0.02	0.02	0.02	0.02	0.02
wildfire	0.02	0.02	0.02	0.9	0.02	0.02
cracked	0.02	0.02	0.9	0.02	0.02	0.02
slaughtering	0.02	0.02	0.02	0.02	0.9	0.02
devilish	0.02	0.02	0.02	0.02	0.9	0.02
orc	0.02	0.02	0.02	0.02	0.9	0.02
edict	0.9	0.02	0.02	0.02	0.02	0.02
saber	0.02	0.02	0.9	0.02	0.02	0.02
stalk	0.9	0.02	0.02	0.02	0.02	0.02
muzzle	0.9	0.02	0.02	0.02	0.02	0.02
phew	0.9	0.02	0.02	0.02	0.02	0.02
fraught	0.02	0.9	0.02	0.02	0.02	0.02
crushed	0.02	0.02	0.02	0.02	0.9	0.02
halter	0.02	0.02	0.9	0.02	0.02	0.02
encumbrance	0.02	0.02	0.9	0.02	0.02	0.02
eel	0.9	0.02	0.02	0.02	0.02	0.02
dagger	0.9	0.02	0.02	0.02	0.02	0.02
risky	0.9	0.02	0.02	0.02	0.02	0.02
somuchtodo	0.9	0.02	0.02	0.02	0.02	0.02
fled	0.9	0.02	0.02	0.02	0.02	0.02
hangman	0.9	0.02	0.02	0.02	0.02	0.02
infidel	0.02	0.02	0.02	0.02	0.9	0.02
vengeful	0.02	0.02	0.9	0.02	0.02	0.02
spear	0.02	0.02	0.9	0.02	0.02	0.02
suicidal	0.02	0.02	0.02	0.02	0.9	0.02
impatiently	0.9	0.02	0.02	0.02	0.02	0.02
worrying	0.02	0.9	0.02	0.02	0.02	0.02
abandonment	0.02	0.02	0.02	0.9	0.02	0.02
graduation	0.02	0.02	0.02	0.02	0.02	0.9
perturbation	0.9	0.02	0.02	0.02	0.02	0.02
daemon	0.02	0.02	0.02	0.02	0.9	0.02
unlucky	0.02	0.02	0.02	0.02	0.9	0.02
badness	0.02	0.02	0.02	0.02	0.9	0.02
doubts	0.9	0.02	0.02	0.02	0.02	0.02
terrorist	0.02	0.02	0.02	0.02	0.9	0.02
cash	0.02	0.02	0.02	0.02	0.02	0.9
scar	0.02	0.02	0.02	0.02	0.9	0.02
contaminated	0.02	0.02	0.02	0.02	0.9	0.02
kidnapped	0.9	0.02	0.02	0.02	0.02	0.02
crusade	0.02	0.02	0.9	0.02	0.02	0.02
nether	0.02	0.02	0.9	0.02	0.02	0.02
assail	0.02	0.02	0.02	0.9	0.02	0.02
parade	0.02	0.02	0.02	0.02	0.02	0.9
freaked	0.9	0.02	0.02	0.02	0.02	0.02
penance	0.02	0.9	0.02	0.02	0.02	0.02
smut	0.02	0.02	0.02	0.02	0.9	0.02
elimination	0.02	0.02	0.02	0.02	0.9	0.02
crouching	0.9	0.02	0.02	0.02	0.02	0.02
devastation	0.02	0.02	0.02	0.9	0.02	0.02
fragile	0.02	0.9	0.02	0.02	0.02	0.02
outpost	0.9	0.02	0.02	0.02	0.02	0.02
guerilla	0.9	0.02	0.02	0.02	0.02	0.02
ravenous	0.02	0.02	0.9	0.02	0.02	0.02
weight	0.02	0.02	0.02	0.02	0.02	0.9
surveillance	0.9	0.02	0.02	0.02	0.02	0.02
failing	0.02	0.02	0.9	0.02	0.02	0.02
medication	0.9	0.02	0.02	0.02	0.02	0.02
desert	0.02	0.02	0.02	0.02	0.9	0.02
mental	0.9	0.02	0.02	0.02	0.02	0.02
ordnance	0.9	0.02	0.02	0.02	0.02	0.02
afflict	0.02	0.9	0.02	0.02	0.02	0.02
ohgod	0.9	0.02	0.02	0.02	0.02	0.02
hazard	0.9	0.02	0.02	0.02	0.02	0.02
abandoned	0.02	0.02	0.9	0.02	0.02	0.02
foul	0.02	0.02	0.02	0.02	0.9	0.02
havoc	0.02	0.02	0.9	0.02	0.02	0.02
combative	0.02	0.02	0.9	0.02	0.02	0.02
confidence	0.02	0.02	0.02	0.02	0.02	0.9
soready	0.9	0.02	0.02	0.02	0.02	0.02
sinner	0.02	0.02	0.02	0.02	0.9	0.02
perpetrator	0.02	0.02	0.02	0.02	0.9	0.02
gulp	0.02	0.02	0.02	0.9	0.02	0.02
punishment	0.02	0.02	0.02	0.02	0.9	0.02
tyrant	0.02	0.02	0.02	0.02	0.9	0.02
woe	0.02	0.02	0.02	0.02	0.9	0.02
poison	0.02	0.02	0.02	0.02	0.9	0.02
readytogo	0.9	0.02	0.02	0.02	0.02	0.02
tragedy	0.02	0.9	0.02	0.02	0.02	0.02
mistrust	0.02	0.02	0.02	0.02	0.9	0.02
revolver	0.02	0.02	0.9	0.02	0.02	0.02
quarantine	0.9	0.02	0.02	0.02	0.02	0.02
mercenary	0.9	0.02	0.02	0.02	0.02	0.02
die	0.02	0.9	0.02	0.02	0.02	0.02
glare	0.02	0.02	0.9	0.02	0.02	0.02
senile	0.02	0.9	0.02	0.02	0.02	0.02
fang	0.9	0.02	0.02	0.02	0.02	0.02
uncertain	0.02	0.02	0.02	0.02	0.9	0.02
inflict	0.02	0.02	0.9	0.02	0.02	0.02
targeting	0.9	0.02	0.02	0.02	0.02	0.02
discrimination	0.02	0.02	0.02	0.02	0.9	0.02
harbinger	0.02	0.02	0.9	0.02	0.02	0.02
cupping	0.02	0.02	0.02	0.02	0.9	0.02
unsurpassed	0.02	0.02	0.02	0.02	0.02	0.9
venom	0.02	0.02	0.02	0.02	0.9	0.02
flu	0.9	0.02	0.02	0.02	0.02	0.02
treacherous	0.02	0.02	0.02	0.02	0.9	0.02
dreadful	0.02	0.02	0.02	0.02	0.9	0.02
horrors	0.02	0.9	0.02	0.02	0.02	0.02
haunted	0.02	0.9	0.02	0.02	0.02	0.02
suspected	0.9	0.02	0.02	0.02	0.02	0.02
cantbreathe	0.9	0.02	0.02	0.02	0.02	0.02
crime	0.02	0.02	0.9	0.02	0.02	0.02
seclusion	0.9	0.02	0.02	0.02	0.02	0.02
indecisive	0.02	0.02	0.9	0.02	0.02	0.02
pare	0.02	0.02	0.9	0.02	0.02	0.02
exterminate	0.02	0.9	0.02	0.02	0.02	0.02
frigate	0.9	0.02	0.02	0.02	0.02	0.02
compassion	0.9	0.02	0.02	0.02	0.02	0.02
unemployed	0.02	0.9	0.02	0.02	0.02	0.02
dentistry	0.9	0.02	0.02	0.02	0.02	0.02
felon	0.9	0.02	0.02	0.02	0.02	0.02
prognosis	0.9	0.02	0.02	0.02	0.02	0.02
brigade	0.9	0.02	0.02	0.02	0.02	0.02
disintegrate	0.02	0.02	0.02	0.02	0.9	0.02
carcass	0.02	0.02	0.02	0.02	0.9	0.02
jungle	0.9	0.02	0.02	0.02	0.02	0.02
ethereal	0.9	0.02	0.02	0.02	0.02	0.02
disorder	0.9	0.02	0.02	0.02	0.02	0.02
overpowering	0.02	0.02	0.9	0.02	0.02	0.02
therapist	0.9	0.02	0.02	0.02	0.02	0.02
unnatural	0.02	0.02	0.02	0.02	0.9	0.02
cult	0.9	0.02	0.02	0.02	0.02	0.02
acrobat	0.02	0.02	0.02	0.02	0.02	0.9
tactics	0.9	0.02	0.02	0.02	0.02	0.02
incubus	0.02	0.02	0.02	0.02	0.9	0.02
injuring	0.9	0.02	0.02	0.02	0.02	0.02
restrain	0.02	0.02	0.9	0.02	0.02	0.02
ghost	0.9	0.02	0.02	0.02	0.02	0.02
endocarditis	0.02	0.9	0.02	0.02	0.02	0.02
terrified	0.9	0.02	0.02	0.02	0.02	0.02
subordinate	0.9	0.02	0.02	0.02	0.02	0.02
admonition	0.9	0.02	0.02	0.02	0.02	0.02
intimidation	0.02	0.02	0.9	0.02	0.02	0.02
despotism	0.02	0.02	0.02	0.02	0.9	0.02
conflagration	0.02	0.02	0.9	0.02	0.02	0.02
evasion	0.02	0.9	0.02	0.02	0.02	0.02
weighty	0.9	0.02	0.02	0.02	0.02	0.02
elf	0.02	0.02	0.02	0.02	0.02	0.9
wicked	0.9	0.02	0.02	0.02	0.02	0.02
ill	0.02	0.02	0.02	0.02	0.9	0.02
coy	0.9	0.02	0.02	0.02	0.02	0.02
intelligence	0.02	0.02	0.02	0.02	0.02	0.9
ohno	0.9	0.02	0.02	0.02	0.02	0.02
dangerously	0.9	0.02	0.02	0.02	0.02	0.02
thresh	0.02	0.02	0.9	0.02	0.02	0.02
regiment	0.9	0.02	0.02	0.02	0.02	0.02
rebellion	0.02	0.02	0.02	0.02	0.9	0.02
straits	0.9	0.02	0.02	0.02	0.02	0.02
drones	0.9	0.02	0.02	0.02	0.02	0.02
expulsion	0.02	0.02	0.02	0.02	0.9	0.02
kerosene	0.9	0.02	0.02	0.02	0.02	0.02
gallows	0.02	0.02	0.9	0.02	0.02	0.02
frightened	0.02	0.02	0.02	0.9	0.02	0.02
duel	0.02	0.02	0.9	0.02	0.02	0.02
threatening	0.02	0.02	0.02	0.02	0.9	0.02
animosity	0.02	0.02	0.02	0.02	0.9	0.02
suffering	0.02	0.02	0.02	0.02	0.9	0.02
dishonor	0.02	0.02	0.02	0.02	0.9	0.02
artillery	0.9	0.02	0.02	0.02	0.02	0.02
sneak	0.02	0.02	0.02	0.9	0.02	0.02
plummet	0.9	0.02	0.02	0.02	0.02	0.02
cardiomyopathy	0.02	0.9	0.02	0.02	0.02	0.02
hopeless	0.02	0.9	0.02	0.02	0.02	0.02
unsteady	0.9	0.02	0.02	0.02	0.02	0.02
battlefield	0.9	0.02	0.02	0.02	0.02	0.02
hostile	0.02	0.02	0.02	0.02	0.9	0.02
incrimination	0.02	0.9	0.02	0.02	0.02	0.02
apprehend	0.9	0.02	0.02	0.02	0.02	0.02
picket	0.02	0.02	0.9	0.02	0.02	0.02
mentalhealth	0.9	0.02	0.02	0.02	0.02	0.02
disruption	0.02	0.02	0.02	0.9	0.02	0.02
sympathetic	0.02	0.02	0.02	0.02	0.02	0.9
duress	0.02	0.02	0.02	0.02	0.9	0.02
disembodied	0.02	0.9	0.02	0.02	0.02	0.02
rationality	0.9	0.02	0.02	0.02	0.02	0.02
help	0.9	0.02	0.02	0.02	0.02	0.02
worship	0.02	0.02	0.02	0.02	0.02	0.9
helplessness	0.02	0.9	0.02	0.02	0.02	0.02
watch	0.9	0.02	0.02	0.02	0.02	0.02
typhoon	0.9	0.02	0.02	0.02	0.02	0.02
intruder	0.02	0.02	0.02	0.9	0.02	0.02
assassinate	0.02	0.02	0.9	0.02	0.02	0.02
disappear	0.9	0.02	0.02	0.02	0.02	0.02
euthanasia	0.02	0.9	0.02	0.02	0.02	0.02
fire	0.9	0.02	0.02	0.02	0.02	0.02
tarantula	0.9	0.02	0.02	0.02	0.02	0.02
aggressor	0.02	0.02	0.9	0.02	0.02	0.02
incursion	0.9	0.02	0.02	0.02	0.02	0.02
mortuary	0.02	0.9	0.02	0.02	0.02	0.02
hiss	0.02	0.02	0.9	0.02	0.02	0.02
illegality	0.02	0.02	0.02	0.02	0.9	0.02
banish	0.02	0.02	0.02	0.02	0.9	0.02
bombers	0.9	0.02	0.02	0.02	0.02	0.02
aversion	0.02	0.02	0.02	0.02	0.9	0.02
mum	0.9	0.02	0.02	0.02	0.02	0.02
vulnerability	0.02	0.9	0.02	0.02	0.02	0.02
coercion	0.02	0.02	0.02	0.02	0.9	0.02
opponent	0.02	0.02	0.02	0.02	0.9	0.02
screaming	0.02	0.02	0.02	0.02	0.9	0.02
insulting	0.02	0.02	0.02	0.02	0.9	0.02
violently	0.02	0.02	0.02	0.02	0.9	0.02
swerve	0.02	0.02	0.02	0.9	0.02	0.02
ruinous	0.02	0.02	0.02	0.02	0.9	0.02
turbulence	0.02	0.02	0.02	0.02	0.02	0.9
beastly	0.02	0.02	0.02	0.02	0.9	0.02
submission	0.9	0.02	0.02	0.02	0.02	0.02
loyal	0.02	0.02	0.02	0.02	0.02	0.9
incest	0.02	0.02	0.02	0.02	0.9	0.02
uphill	0.9	0.02	0.02	0.02	0.02	0.02
jaundice	0.9	0.02	0.02	0.02	0.02	0.02
shriek	0.02	0.02	0.02	0.9	0.02	0.02
growl	0.02	0.02	0.9	0.02	0.02	0.02
terrorism	0.02	0.02	0.02	0.02	0.9	0.02
outsider	0.9	0.02	0.02	0.02	0.02	0.02
prison	0.02	0.02	0.9	0.02	0.02	0.02
peril	0.02	0.9	0.02	0.02	0.02	0.02
crisis	0.9	0.02	0.02	0.02	0.02	0.02
apprehensive	0.9	0.02	0.02	0.02	0.02	0.02
robber	0.02	0.02	0.02	0.02	0.9	0.02
swelling	0.9	0.02	0.02	0.02	0.02	0.02
rejects	0.02	0.02	0.9	0.02	0.02	0.02
agony	0.02	0.02	0.9	0.02	0.02	0.02
disable	0.02	0.9	0.02	0.02	0.02	0.02
impermeable	0.02	0.02	0.9	0.02	0.02	0.02
oblivion	0.02	0.02	0.9	0.02	0.02	0.02
alien	0.02	0.02	0.02	0.02	0.9	0.02
hydra	0.9	0.02	0.02	0.02	0.02	0.02
blemish	0.02	0.02	0.02	0.02	0.9	0.02
fight	0.02	0.02	0.9	0.02	0.02	0.02
regulatory	0.9	0.02	0.02	0.02	0.02	0.02
turbulent	0.9	0.02	0.02	0.02	0.02	0.02
deformity	0.02	0.02	0.02	0.02	0.9	0.02
exam	0.9	0.02	0.02	0.02	0.02	0.02
banger	0.02	0.02	0.02	0.9	0.02	0.02
nervous	0.9	0.02	0.02	0.02	0.02	0.02
revelations	0.9	0.02	0.02	0.02	0.02	0.02
wince	0.02	0.02	0.02	0.02	0.9	0.02
immoral	0.02	0.02	0.02	0.02	0.9	0.02
unstable	0.02	0.02	0.02	0.9	0.02	0.02
belittle	0.02	0.02	0.02	0.02	0.9	0.02
disinformation	0.02	0.02	0.9	0.02	0.02	0.02
mug	0.02	0.02	0.9	0.02	0.02	0.02
shatter	0.02	0.02	0.02	0.9	0.02	0.02
revulsion	0.02	0.02	0.02	0.02	0.9	0.02
sunk	0.02	0.02	0.02	0.02	0.9	0.02
flying	0.9	0.02	0.02	0.02	0.02	0.02
litigate	0.02	0.02	0.02	0.02	0.9	0.02
loss	0.02	0.02	0.9	0.02	0.02	0.02
rule	0.9	0.02	0.02	0.02	0.02	0.02
depreciation	0.9	0.02	0.02	0.02	0.02	0.02
shelters	0.9	0.02	0.02	0.02	0.02	0.02
batter	0.02	0.02	0.9	0.02	0.02	0.02
birch	0.02	0.02	0.02	0.02	0.9	0.02
conspire	0.9	0.02	0.02	0.02	0.02	0.02
scaffold	0.9	0.02	0.02	0.02	0.02	0.02
gametime	0.9	0.02	0.02	0.02	0.02	0.02
concealment	0.02	0.02	0.9	0.02	0.02	0.02
collusion	0.02	0.02	0.02	0.02	0.9	0.02
sickness	0.02	0.02	0.02	0.02	0.9	0.02
rabble	0.02	0.02	0.9	0.02	0.02	0.02
lash	0.02	0.02	0.9	0.02	0.02	0.02
sag	0.9	0.02	0.02	0.02	0.02	0.02
gradschool	0.9	0.02	0.02	0.02	0.02	0.02
cautious	0.9	0.02	0.02	0.02	0.02	0.02
siren	0.9	0.02	0.02	0.02	0.02	0.02
fatal	0.02	0.02	0.9	0.02	0.02	0.02
missing	0.02	0.9	0.02	0.02	0.02	0.02
aaaaaaah	0.9	0.02	0.02	0.02	0.02	0.02
rifle	0.02	0.02	0.9	0.02	0.02	0.02
bomb	0.02	0.02	0.02	0.9	0.02	0.02
syringe	0.9	0.02	0.02	0.02	0.02	0.02
outcry	0.02	0.02	0.02	0.9	0.02	0.02
infection	0.9	0.02	0.02	0.02	0.02	0.02
bug	0.02	0.02	0.02	0.02	0.9	0.02
fright	0.02	0.02	0.02	0.9	0.02	0.02
repellant	0.02	0.02	0.02	0.02	0.9	0.02
gonorrhea	0.02	0.02	0.02	0.02	0.9	0.02
grievous	0.02	0.02	0.9	0.02	0.02	0.02
difficulty	0.02	0.02	0.9	0.02	0.02	0.02
barricade	0.9	0.02	0.02	0.02	0.02	0.02
freak	0.9	0.02	0.02	0.02	0.02	0.02
indoctrination	0.02	0.02	0.9	0.02	0.02	0.02
autopsy	0.02	0.02	0.02	0.02	0.9	0.02
atherosclerosis	0.02	0.9	0.02	0.02	0.02	0.02
evil	0.02	0.02	0.02	0.02	0.9	0.02
goblin	0.02	0.02	0.02	0.02	0.9	0.02
mournful	0.02	0.02	0.9	0.02	0.02	0.02
mishap	0.02	0.02	0.02	0.02	0.9	0.02
raving	0.02	0.02	0.02	0.02	0.02	0.9
graded	0.9	0.02	0.02	0.02	0.02	0.02
perilous	0.02	0.9	0.02	0.02	0.02	0.02
spur	0.9	0.02	0.02	0.02	0.02	0.02
tumor	0.9	0.02	0.02	0.02	0.02	0.02
warcrimes	0.9	0.02	0.02	0.02	0.02	0.02
asteroid	0.9	0.02	0.02	0.02	0.02	0.02
romance	0.02	0.02	0.02	0.02	0.02	0.9
terrifying	0.9	0.02	0.02	0.02	0.02	0.02
shitless	0.9	0.02	0.02	0.02	0.02	0.02
rupture	0.02	0.02	0.02	0.9	0.02	0.02
lawsuit	0.02	0.02	0.02	0.02	0.9	0.02
appendicitis	0.02	0.9	0.02	0.02	0.02	0.02
oppress	0.02	0.02	0.02	0.02	0.9	0.02
fret	0.9	0.02	0.02	0.02	0.02	0.02
avoiding	0.9	0.02	0.02	0.02	0.02	0.02
enigmatic	0.9	0.02	0.02	0.02	0.02	0.02
pest	0.02	0.02	0.02	0.02	0.9	0.02
checkpoint	0.9	0.02	0.02	0.02	0.02	0.02
atrophy	0.02	0.02	0.02	0.02	0.9	0.02
unthinkable	0.02	0.02	0.02	0.02	0.9	0.02
quivering	0.9	0.02	0.02	0.02	0.02	0.02
repent	0.9	0.02	0.02	0.02	0.02	0.02
ogre	0.02	0.02	0.02	0.02	0.9	0.02
scorpion	0.02	0.02	0.02	0.02	0.9	0.02
depression	0.02	0.9	0.02	0.02	0.02	0.02
absence	0.02	0.9	0.02	0.02	0.02	0.02
moan	0.02	0.9	0.02	0.02	0.02	0.02
expel	0.02	0.02	0.02	0.02	0.9	0.02
reluctant	0.9	0.02	0.02	0.02	0.02	0.02
alligator	0.9	0.02	0.02	0.02	0.02	0.02
undecided	0.9	0.02	0.02	0.02	0.02	0.02
lastminute	0.9	0.02	0.02	0.02	0.02	0.02
contagion	0.02	0.02	0.02	0.02	0.9	0.02
gun	0.02	0.02	0.9	0.02	0.02	0.02
shank	0.9	0.02	0.02	0.02	0.02	0.02
dismemberment	0.02	0.02	0.02	0.02	0.9	0.02
toothache	0.9	0.02	0.02	0.02	0.02	0.02
clowns	0.9	0.02	0.02	0.02	0.02	0.02
ohshit	0.9	0.02	0.02	0.02	0.02	0.02
corrosive	0.9	0.02	0.02	0.02	0.02	0.02
specter	0.02	0.9	0.02	0.02	0.02	0.02
overdrive	0.9	0.02	0.02	0.02	0.02	0.02
cyanide	0.9	0.02	0.02	0.02	0.02	0.02
missile	0.9	0.02	0.02	0.02	0.02	0.02
butcher	0.02	0.02	0.02	0.02	0.9	0.02
scapegoat	0.02	0.02	0.9	0.02	0.02	0.02
villain	0.9	0.02	0.02	0.02	0.02	0.02
shock	0.02	0.02	0.02	0.9	0.02	0.02
retribution	0.02	0.02	0.9	0.02	0.02	0.02
delusional	0.02	0.02	0.9	0.02	0.02	0.02
howl	0.02	0.02	0.02	0.02	0.9	0.02
apprehension	0.9	0.02	0.02	0.02	0.02	0.02
misconception	0.02	0.02	0.02	0.02	0.9	0.02
coyote	0.9	0.02	0.02	0.02	0.02	0.02
laxative	0.02	0.02	0.02	0.02	0.9	0.02
probation	0.02	0.9	0.02	0.02	0.02	0.02
odious	0.02	0.02	0.02	0.02	0.9	0.02
antsy	0.9	0.02	0.02	0.02	0.02	0.02
eradication	0.02	0.02	0.02	0.02	0.9	0.02
rat	0.02	0.02	0.02	0.02	0.9	0.02
highest	0.02	0.02	0.02	0.02	0.02	0.9
surprise	0.02	0.02	0.02	0.02	0.02	0.9
infliction	0.02	0.9	0.02	0.02	0.02	0.02
recurring	0.9	0.02	0.02	0.02	0.02	0.02
spider	0.02	0.02	0.02	0.02	0.9	0.02
breakdown	0.9	0.02	0.02	0.02	0.02	0.02
fatality	0.02	0.9	0.02	0.02	0.02	0.02
soulmate	0.9	0.02	0.02	0.02	0.02	0.02
tempest	0.02	0.02	0.02	0.9	0.02	0.02
rattlesnake	0.9	0.02	0.02	0.02	0.02	0.02
unorganised	0.9	0.02	0.02	0.02	0.02	0.02
martyr	0.02	0.9	0.02	0.02	0.02	0.02
sectarian	0.02	0.02	0.9	0.02	0.02	0.02
beast	0.02	0.02	0.9	0.02	0.02	0.02
penalty	0.02	0.02	0.9	0.02	0.02	0.02
rating	0.02	0.02	0.9	0.02	0.02	0.02
courageous	0.9	0.02	0.02	0.02	0.02	0.02
worse	0.02	0.9	0.02	0.02	0.02	0.02
lunatic	0.02	0.02	0.02	0.02	0.9	0.02
blackout	0.9	0.02	0.02	0.02	0.02	0.02
fainting	0.02	0.02	0.02	0.9	0.02	0.02
tribulation	0.02	0.02	0.02	0.02	0.02	0.9
illicit	0.02	0.02	0.02	0.02	0.9	0.02
constraint	0.02	0.02	0.9	0.02	0.02	0.02
desecration	0.02	0.02	0.02	0.02	0.9	0.02
shame	0.02	0.02	0.02	0.02	0.9	0.02
fluctuation	0.02	0.02	0.9	0.02	0.02	0.02
rushing	0.9	0.02	0.02	0.02	0.02	0.02
prejudiced	0.02	0.02	0.02	0.02	0.9	0.02
squeamish	0.02	0.02	0.02	0.02	0.9	0.02
belligerent	0.02	0.02	0.9	0.02	0.02	0.02
xenophobia	0.9	0.02	0.02	0.02	0.02	0.02
oncoming	0.9	0.02	0.02	0.02	0.02	0.02
hardened	0.02	0.02	0.02	0.02	0.9	0.02
petrified	0.9	0.02	0.02	0.02	0.02	0.02
spaz	0.9	0.02	0.02	0.02	0.02	0.02
discontent	0.02	0.02	0.02	0.02	0.9	0.02
sordid	0.02	0.02	0.02	0.02	0.9	0.02
explode	0.02	0.02	0.02	0.9	0.02	0.02
dangerous	0.9	0.02	0.02	0.02	0.02	0.02
kill	0.02	0.9	0.02	0.02	0.02	0.02
inmate	0.02	0.02	0.02	0.02	0.9	0.02
cleave	0.9	0.02	0.02	0.02	0.02	0.02
vulture	0.02	0.02	0.02	0.02	0.9	0.02
suspense	0.02	0.02	0.02	0.9	0.02	0.02
forewarned	0.9	0.02	0.02	0.02	0.02	0.02
inflation	0.9	0.02	0.02	0.02	0.02	0.02
frantically	0.9	0.02	0.02	0.02	0.02	0.02
anthrax	0.02	0.02	0.02	0.02	0.9	0.02
jaws	0.9	0.02	0.02	0.02	0.02	0.02
